,Date,European Union,California,Québec,Ontario,New Zealand,Kazakhstan,South Korea,Switzerland,RGGI,Nova Scotia,United Kingdom,China,Shenzhen,Shanghai,Beijing,Guangdong,Tianjin,Hubei,Chongqing,Fujian
4087,2016-09-03 00:00:00+00:00,5.638630667,,,,7.002423916,,14.21139449,,5.787134638,,,,6.016997751,1.306359233,7.069210781,2.043923987,3.53460539,3.497856185,,
4088,2016-10-03 00:00:00+00:00,5.438836667,,,,7.069754915,,14.21139449,,,,,,,,7.40730347,,,3.350059902,,
4089,2016-11-03 00:00:00+00:00,5.516534333,,,,7.137085914,,14.21139449,,,,,,6.915532286,1.273282557,7.837603257,2.217948649,3.544850623,3.373267582,,
4090,2016-12-03 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4091,2016-03-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4092,2016-03-14 00:00:00+00:00,5.405537667,,,,7.305413412,,14.21139449,,,,,,,,,2.335913128,,3.36282149,,
4093,2016-03-15 00:00:00+00:00,5.383338333,,,,7.271747913,,15.60715645,,,,,,6.35204447,,,2.317140245,3.54997324,3.348573659,,
4094,2016-03-16 00:00:00+00:00,5.516534333,,,,7.406409911,,15.60715645,,,,,,6.447077838,,7.714660461,2.456303083,,3.303832847,,
4095,2016-03-17 00:00:00+00:00,5.549833333,,,,7.574737409,,15.60715645,,,,,,5.47786564,1.398474307,6.210806615,,3.558937819,3.32934079,1.536784952,
4096,2016-03-18 00:00:00+00:00,5.483235333,,,,7.574737409,,15.60715645,,,,,,6.9821263,1.506049253,7.222889276,,3.565341089,3.382443791,,
4097,2016-03-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4098,2016-03-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4099,2016-03-21 00:00:00+00:00,5.394438,,,,7.574737409,,15.60715645,,,,,,,,,,,3.399822498,,
4100,2016-03-22 00:00:00+00:00,5.350039333,,,,7.47374091,,15.60715645,,,,,,7.050363418,,7.140927412,2.460973541,3.557657165,3.407854539,,
4101,2016-03-23 00:00:00+00:00,5.32784,,,,7.406409911,,15.60715645,,,,,,7.2577101,,5.716840023,,,3.384759277,,
4102,2016-03-24 00:00:00+00:00,5.372238667,,,,7.406409911,,15.60715645,,,,,,6.76185379,,5.654182815,2.489975819,3.547777833,3.404049426,,
4103,2016-03-25 00:00:00+00:00,,,,,,,15.60715645,,,,,,7.170045071,1.659727749,5.801241396,,3.547411932,3.388763743,,
4104,2016-03-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4105,2016-03-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4106,2016-03-28 00:00:00+00:00,,,,,,,15.60715645,,,,,,6.531336047,1.352370758,5.673014081,,,3.379942867,,
4107,2016-03-29 00:00:00+00:00,5.294541,,,,7.406409911,,15.60715645,,,,,,6.300818305,1.214060112,6.14187916,2.520317333,,3.341093048,,
4108,2016-03-30 00:00:00+00:00,5.494335,,,,7.50740641,,15.60715645,,,,,,5.761589983,1.091245546,5.223107534,2.430248081,3.554583595,3.36553395,,
4109,2016-03-31 00:00:00+00:00,5.771826667,,,,7.50740641,,15.60715645,,,,,,6.223948334,1.029645918,5.21606709,2.186844987,,3.322617717,,
4110,2016-01-04 00:00:00+00:00,5.873700667,,,,7.649896623,,16.08950825,,,,,,5.653656049,0.926106717,6.282090562,2.208885777,3.577087194,3.496295509,,
4111,2016-02-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4112,2016-03-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4113,2016-04-04 00:00:00+00:00,6.009770952,,,,7.705031013,,16.08950825,,,,,,,,,,,,,
4114,2016-05-04 00:00:00+00:00,5.907718238,,,,8.049620951,,16.08950825,,,,,,6.799315227,0.833496045,7.516899518,,3.580945972,3.367653119,,
4115,2016-06-04 00:00:00+00:00,6.009770952,,,,8.187456926,,16.08950825,,,,,,6.25866773,0.792335747,6.017853712,2.005021042,3.588663528,3.53861389,,
4116,2016-07-04 00:00:00+00:00,5.96441419,,,,8.132322536,,16.08950825,,,,,,6.182602861,0.766619129,6.167313938,2.091366874,3.58351849,3.363054651,,
4117,2016-08-04 00:00:00+00:00,6.123162857,,,,8.270158511,,16.08950825,,,,,,5.642242534,0.771258494,6.657678286,2.196930934,3.580945972,3.361305722,,
4118,2016-09-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4119,2016-10-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4120,2016-11-04 00:00:00+00:00,6.304589905,,,,8.718125431,,16.08950825,,,,,,6.714273697,0.795243811,5.325113622,2.080133704,,3.361338629,,
4121,2016-12-04 00:00:00+00:00,6.315929095,,,,8.855961406,,16.08950825,,,,,,7.096292718,0.727475065,5.923848084,1.893013252,3.579402461,3.339485507,,
4122,2016-04-13 00:00:00+00:00,6.259233143,,,,9.303928325,,,,,,,,6.120656731,0.675396583,,2.082196602,3.58351849,3.351935921,,
4123,2016-04-14 00:00:00+00:00,6.338607476,,,,9.235010338,,16.08950825,,,,,,6.119629308,0.694580038,5.694012797,2.276679012,,3.209841749,,
4124,2016-04-15 00:00:00+00:00,6.213876381,,,,9.269469331,,16.08950825,,,,,,7.004968305,,5.911647876,2.500488135,3.588663528,3.295780013,,
4125,2016-04-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4126,2016-04-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4127,2016-04-18 00:00:00+00:00,6.191198,,,,9.131633356,,16.08950825,,,,,,5.580997761,0.661860445,5.17928126,2.250439322,3.577087194,3.122554229,,
4128,2016-04-19 00:00:00+00:00,6.293250714,,,,9.179875948,,16.08950825,,,,,,6.116268851,0.700796251,5.683253384,2.14827613,3.580945972,3.164969705,,
4129,2016-04-20 00:00:00+00:00,6.270572333,,,,9.179875948,,16.08950825,,,,,,7.013714869,0.72483897,6.776014145,2.02247886,3.56551086,3.237979526,,
4130,2016-04-21 00:00:00+00:00,6.497356143,,,,9.083390765,,16.08950825,,,,,,6.448507299,0.680947381,6.165541603,1.832987803,3.573228416,3.095945884,,
4131,2016-04-22 00:00:00+00:00,6.758157524,,,,8.959338387,,16.08950825,,,,,,6.78365575,0.70081933,,1.785895799,3.577858949,3.100283598,,
4132,2016-04-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4133,2016-04-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4134,2016-04-25 00:00:00+00:00,6.690122381,,,,,,16.08950825,,,,,,6.54132985,,7.331678175,1.895289762,3.574771927,2.950453437,,
4135,2016-04-26 00:00:00+00:00,7.483865714,,,,9.269469331,,16.08950825,,,,,,5.674719294,0.771755597,,1.866188323,3.571299027,2.800453103,,
4136,2016-04-27 00:00:00+00:00,7.756006286,,,,9.4417643,,16.08950825,,,,,,5.951554644,0.833496045,,1.800925192,3.573228416,2.778538136,,
4137,2016-04-28 00:00:00+00:00,7.177707571,,,,9.855272226,,16.56914128,,,,,,5.987135874,0.833573144,7.849856933,1.69800402,3.576315438,2.697571538,,
4138,2016-04-29 00:00:00+00:00,6.984941333,,,,9.993108201,,16.56914128,,,,,,6.945800376,0.761811498,7.671250638,1.835333611,3.573228416,2.588198283,,
4139,2016-04-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4140,2016-01-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4141,2016-02-05 00:00:00+00:00,6.865832182,,,,9.966664399,,16.26113164,,,,,,,,,,,,,
4142,2016-03-05 00:00:00+00:00,6.741410182,,,,9.864616641,,16.34626845,,,,,,5.748786369,0.688684236,7.535818111,1.984594227,3.549646031,2.570895278,,
4143,2016-04-05 00:00:00+00:00,6.922387636,,,,9.912238928,,16.34626845,,,,,,5.833001506,0.706986787,7.815181785,2.180056112,3.551560619,2.366468664,,
4144,2016-05-05 00:00:00+00:00,7.012876364,,,,9.864616641,,,,,,,,6.766919596,,6.9063456,2.374089039,3.548369639,2.175779842,,
4145,2016-06-05 00:00:00+00:00,6.616988182,,,,9.864616641,,,,,,,,,0.765835174,6.827298476,,3.545816855,2.530961734,,
4146,2016-07-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4147,2016-08-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4148,2016-09-05 00:00:00+00:00,6.436010727,,,,9.830600721,,16.34626845,,,,,,5.591507961,0.727162566,7.248455177,2.456689833,,2.730203222,,
4149,2016-10-05 00:00:00+00:00,6.662232545,,,,9.694537043,,16.34626845,,,,,,5.718235965,0.732899557,7.101658378,2.481238415,3.541987679,2.628488457,,
4150,2016-11-05 00:00:00+00:00,6.775343455,,,,9.694537043,,16.43140527,,,,,,5.968482351,0.662713383,7.069153821,2.233175367,,2.638432217,,
4151,2016-12-05 00:00:00+00:00,6.560432727,,,,9.728552963,,16.43140527,,,,,,6.594114933,0.65861825,7.614239633,2.03787908,3.538158503,2.639780631,,
4152,2016-05-13 00:00:00+00:00,6.571743818,,,,9.728552963,,16.43140527,,,,,,7.230946614,0.663723817,7.855548948,1.975172587,3.534329328,2.66113379,,
4153,2016-05-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4154,2016-05-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4155,2016-05-16 00:00:00+00:00,6.865832182,,,,9.728552963,,16.43140527,,,,,,5.733359099,0.644119276,7.805127356,2.496124378,,2.694477457,,
4156,2016-05-17 00:00:00+00:00,6.820587818,,,,9.694537043,,16.43140527,,,,,,5.916291269,0.682881509,7.96134485,,3.530500152,2.64573161,,
4157,2016-05-18 00:00:00+00:00,6.831898909,12.73,12.73,,9.558473366,,16.51654208,,,,,,5.996161163,0.66202779,8.125011748,2.389397656,,2.631805064,,
4158,2016-05-19 00:00:00+00:00,6.752721273,,,,9.524457446,,17.87873112,,,,,,4.78457614,0.644387057,6.449215624,2.396699411,,2.605571226,,
4159,2016-05-20 00:00:00+00:00,6.730099091,,,,9.524457446,,17.87873112,,,,,,7.408046266,,6.426965528,,3.533052936,2.496592096,,
4160,2016-05-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4161,2016-05-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4162,2016-05-23 00:00:00+00:00,6.469944,,,,9.578882917,,17.87873112,,,,,,5.560817691,0.720982828,7.265963004,,,2.340730489,,
4163,2016-05-24 00:00:00+00:00,6.537810545,,,,9.592489285,,17.87873112,,,,,,6.435729748,0.722339631,7.717836175,2.220921788,,2.296573039,,
4164,2016-05-25 00:00:00+00:00,6.616988182,,,,9.660521124,,17.87873112,,,,,,5.440502778,0.72639565,7.963114083,2.374089039,3.5228418,2.409233157,,
4165,2016-05-26 00:00:00+00:00,6.797965636,,,,10.136744,,17.87873112,,,,,,5.948964989,0.765835174,7.995022516,,3.525394584,2.395730599,,
4166,2016-05-27 00:00:00+00:00,6.820587818,,,,10.30682359,,16.13342642,,,,,,5.480692885,0.765835174,7.99450466,2.481305963,,2.330886346,,
4167,2016-05-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4168,2016-05-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4169,2016-05-30 00:00:00+00:00,6.899765455,,,,10.34083951,,15.75031075,,,,,,6.068748007,0.792155887,7.836337479,,,2.357947137,,
4170,2016-05-31 00:00:00+00:00,6.888454364,,,,10.30682359,,15.75031075,,,,,,5.550240852,0.842173618,7.810780978,2.233175367,,2.323658773,,
4171,2016-01-06 00:00:00+00:00,6.681200909,,,,10.9376099,,15.8341607,,4.993470459,,,,5.554473774,0.814465039,8.09308708,,,2.35560261,,
4172,2016-02-06 00:00:00+00:00,6.748574364,,,,11.07828656,,15.74857065,,,,,,5.331520392,0.769082468,7.67821285,2.222638314,3.494666654,2.353467867,,
4173,2016-03-06 00:00:00+00:00,6.658743091,,,,11.39480903,,15.74857065,,,,,,5.977524367,0.79923874,7.796615475,,3.183861159,2.401516263,,
4174,2016-04-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4175,2016-05-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4176,2016-06-06 00:00:00+00:00,6.961923636,,,,,,,,,,,,5.263420512,0.807336223,7.888107098,1.999768033,,2.490643177,,
4177,2016-07-06 00:00:00+00:00,6.860863455,,,,11.816839,,15.32062036,,,,,,5.728547004,0.774269808,7.618733621,1.799639617,3.176280538,2.371827237,,
4178,2016-08-06 00:00:00+00:00,6.849634545,,,,11.67616234,,15.06385018,,,,,,5.293327059,0.846421837,7.722718808,1.693864657,,2.543072196,,
4179,2016-09-06 00:00:00+00:00,6.849634545,,,,11.67616234,,14.29353966,,,,,,,,,,,,,
4180,2016-10-06 00:00:00+00:00,6.669972,,,,11.76056833,,14.2079496,,,,,,,,,,,,,
4181,2016-11-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4182,2016-12-06 00:00:00+00:00,,,,,,,,,,,,,,,7.691175378,1.749654329,,,,
4183,2016-06-13 00:00:00+00:00,6.580140727,,,,11.95751565,,14.2079496,,,,,,5.894905671,0.842804183,7.756717145,1.829866576,,2.400530239,,
4184,2016-06-14 00:00:00+00:00,6.580140727,,,,12.06302314,,14.55030984,,,,,,5.741351078,0.889465066,7.706735555,1.967424358,3.183861159,2.380346467,,
4185,2016-06-15 00:00:00+00:00,6.625056364,,,,12.0981923,,14.55030984,,,,,,8.232873446,0.986639593,6.923765146,1.97096167,3.191441781,2.509619877,,
4186,2016-06-16 00:00:00+00:00,6.400478182,,,,12.16853063,,14.55030984,,,,,,6.065291013,1.037959619,7.380432188,1.904698302,,2.436851119,,
4187,2016-06-17 00:00:00+00:00,6.344333636,,,,12.37954561,,14.59310486,,,,,,6.474688967,1.055332793,7.611785388,1.925759958,2.880636287,2.428856995,,
4188,2016-06-18 00:00:00+00:00,,,,,,,,,,,,,,,7.761253337,1.875148677,,,,
4189,2016-06-19 00:00:00+00:00,,,,,,,,,,,,,,,8.009091736,1.923031768,,,,
4190,2016-06-20 00:00:00+00:00,6.568911818,,,,12.73123725,,14.55030984,,,,,,5.424241088,1.083105528,8.134770821,1.779930001,,2.484939356,,
4191,2016-06-21 00:00:00+00:00,6.243273455,,,,12.73123725,,14.55030984,,,,,,5.806548449,1.152277601,8.295211081,1.738716838,,2.508729155,,
4192,2016-06-22 00:00:00+00:00,6.355562545,,,,12.62572976,,14.37912972,,,,,,5.6896148,1.17859749,8.043940215,1.668099893,2.653217633,2.503098915,,
4193,2016-06-23 00:00:00+00:00,6.333104727,,,,12.66089892,,14.55030984,,,,,,6.064730139,1.342367896,8.186672794,1.570005089,,2.509194603,,
4194,2016-06-24 00:00:00+00:00,5.569538909,,,,12.73123725,,14.55030984,,,,,,5.72776159,1.443067961,8.304139104,1.413027905,,2.45600038,,
4195,2016-06-25 00:00:00+00:00,,,,,,,,,,,,,5.628196175,,,,,,,
4196,2016-06-26 00:00:00+00:00,,,,,,,,,,,,,4.246453821,,,,,,,
4197,2016-06-27 00:00:00+00:00,5.356189636,,,,12.69606809,,14.55030984,,,,,,5.71073906,1.376203838,8.421945906,1.43029568,2.395476491,2.524732554,,
4198,2016-06-28 00:00:00+00:00,5.266358364,,,,12.62572976,,14.55030984,,,,,,5.544754841,1.311364931,7.90417595,1.303866951,2.213541568,2.510929687,,
4199,2016-06-29 00:00:00+00:00,5.064238,,,,12.44988394,,14.55030984,,,,,,5.513394201,1.331974332,7.206656833,1.379287521,2.122574106,2.537415499,,
4200,2016-06-30 00:00:00+00:00,5.008093455,,,,12.48505311,,14.55030984,,,,,,6.837720871,,5.980727378,1.328303199,,2.505254766,,
4201,2016-01-07 00:00:00+00:00,5.091520952,,,,12.78581096,,14.8900762,,,,,,,,6.717766869,1.212773651,,2.509157388,,
4202,2016-02-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4203,2016-03-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4204,2016-04-07 00:00:00+00:00,5.478919286,,,,12.64335067,,14.8900762,,,,,,,,7.089959291,1.241221428,,2.485449068,,
4205,2016-05-07 00:00:00+00:00,5.213274714,,,,12.60773559,,14.8900762,,,,,,5.829798481,,,,,2.531932099,,
4206,2016-06-07 00:00:00+00:00,5.058315381,,,,12.60773559,,14.8900762,,,,,,6.203993031,,7.411125343,,,2.513897576,,
4207,2016-07-07 00:00:00+00:00,5.058315381,,,,12.8570411,,14.8900762,,,,,,5.688697871,,7.910771918,1.361137655,,2.471247807,,
4208,2016-08-07 00:00:00+00:00,5.02510981,,,,12.8570411,,14.8900762,,,,,,5.57584312,,,1.465354751,,2.56068244,,
4209,2016-09-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4210,2016-10-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4211,2016-11-07 00:00:00+00:00,4.892287524,,,,12.82142603,,14.8900762,,,,,,5.632659845,,7.93543253,1.61253978,,2.418135647,,
4212,2016-12-07 00:00:00+00:00,5.113658,,,,12.78581096,,14.8900762,,,,,,5.182443253,,7.853880112,1.512223935,,2.245337873,,
4213,2016-07-13 00:00:00+00:00,5.268617333,,,,12.75019588,,14.8900762,,,,,,4.708855718,,7.93543253,1.572113992,,2.074058699,,
4214,2016-07-14 00:00:00+00:00,5.279685857,,,,12.77156493,,14.8900762,,,,,,5.574610949,,,1.497251421,,1.816165973,,
4215,2016-07-15 00:00:00+00:00,5.445713714,,,,12.78581096,,14.8900762,,,,,,5.525179781,,,,,1.634998133,,
4216,2016-07-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4217,2016-07-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4218,2016-07-18 00:00:00+00:00,5.357165524,,,,12.78581096,,14.8900762,,,,,,4.662440924,,8.018963398,1.572113992,,1.618528786,,
4219,2016-07-19 00:00:00+00:00,5.169000619,,,,12.78581096,,14.8900762,,,,,,5.120086919,,6.423208595,1.691359373,,1.60205902,,
4220,2016-07-20 00:00:00+00:00,5.169000619,,,,12.8570411,,14.8900762,,,,,,5.926202729,,7.699502003,1.721839134,,1.585589255,,
4221,2016-07-21 00:00:00+00:00,5.135795048,,,,12.8570411,,14.8900762,,,,,,4.386935434,,8.075045345,1.721839134,,1.569119489,,
4222,2016-07-22 00:00:00+00:00,5.047246857,,,,12.92827124,,14.8900762,,,,,,,,8.044092706,,,1.586027851,,
4223,2016-07-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4224,2016-07-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4225,2016-07-25 00:00:00+00:00,5.080452429,,,,12.89265617,,14.8900762,,,,,,4.012282401,,8.059790227,1.558193782,,1.675586119,,
4226,2016-07-26 00:00:00+00:00,5.002972762,,,,12.89265617,,14.8900762,,,,,,5.00869659,,8.075852719,1.487893599,,1.86548081,,
4227,2016-07-27 00:00:00+00:00,5.002972762,,,,12.8570411,,14.8900762,,,,,,3.736470943,,8.044602981,1.347526279,,2.052731698,,
4228,2016-07-28 00:00:00+00:00,4.958698667,,,,12.82142603,,14.8900762,,,,,,5.530846748,,7.996131912,1.226708103,,2.127714321,,
4229,2016-07-29 00:00:00+00:00,4.881219,,,,12.89265617,,14.8900762,,,,,,,,8.076748451,,2.17101456,2.126097017,,
4230,2016-07-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4231,2016-07-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4232,2016-01-08 00:00:00+00:00,4.89953,,,,13.04850719,,15.29220792,,,,,,,,7.976108154,1.324034362,2.195765795,2.114552539,,
4233,2016-02-08 00:00:00+00:00,4.933165217,,,,13.01236174,,15.29220792,,,,,,,,7.980031445,,,2.093497251,,
4234,2016-03-08 00:00:00+00:00,5.168611739,,,,12.9039254,,15.29220792,,,,,,5.044245531,,8.021934118,1.455822801,2.218325032,2.072441962,,
4235,2016-04-08 00:00:00+00:00,5.258305652,,,,12.86777995,,15.29220792,,,,,,4.543430456,,8.022023692,1.601705871,2.216445096,2.051386674,,
4236,2016-05-08 00:00:00+00:00,5.29194087,,,,12.8316345,,15.29220792,,,,,,5.26382211,,8.091246558,,,2.030331385,1.203159339,
4237,2016-06-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4238,2016-07-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4239,2016-08-08 00:00:00+00:00,5.527387391,,,,12.94007085,,15.29220792,,,,,,5.073315259,,7.970930624,1.714502059,,2.031746443,0.962527472,
4240,2016-09-08 00:00:00+00:00,5.471328696,,,,12.86777995,,15.29220792,,,,,,4.263695909,,8.046128083,,,2.117285915,0.770021977,
4241,2016-10-08 00:00:00+00:00,5.347999565,,,,12.7593436,,15.29220792,,,,,,3.839931062,,7.985970116,1.714502059,,2.200277642,,
4242,2016-11-08 00:00:00+00:00,5.471328696,,,,12.6870527,,14.8424371,,,,,,4.775790603,,7.940851641,1.624265108,,2.177718404,0.616619161,
4243,2016-12-08 00:00:00+00:00,5.482540435,,,,12.6870527,,14.8424371,,,,,,4.690712304,,8.231735223,1.705217124,,2.156663116,0.493295329,
4244,2016-08-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4245,2016-08-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4246,2016-08-15 00:00:00+00:00,5.370423043,,,,12.70151088,,,,,,,,3.758694749,,8.269259336,1.786691619,,2.135607828,0.493295329,
4247,2016-08-16 00:00:00+00:00,5.247093913,12.73,12.73,,12.65090725,,14.8424371,,,,,,3.710070376,,6.617376367,,,2.114558366,,
4248,2016-08-17 00:00:00+00:00,5.03407087,,,,12.72319815,,14.8424371,,,,,,4.050480077,,7.093556331,,,2.104979632,0.592555975,
4249,2016-08-18 00:00:00+00:00,5.224670435,,,,12.94007085,,14.8424371,,,,,,3.449200006,,8.001009608,1.644033874,,2.144442039,0.711367959,
4250,2016-08-19 00:00:00+00:00,5.325576087,,,,12.99067447,,14.8424371,,,,,,3.050813224,,7.970930624,1.787500347,,2.198014583,0.854243131,
4251,2016-08-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4252,2016-08-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4253,2016-08-22 00:00:00+00:00,5.471328696,,,,13.04850719,,15.29220792,,,,,,3.787445337,,7.910772657,1.932583695,,2.207071924,1.025693337,
4254,2016-08-23 00:00:00+00:00,5.269517391,,,,13.04850719,,15.29220792,,,,,,3.609478018,,7.955891132,1.970173418,,2.263009887,1.230230425,
4255,2016-08-24 00:00:00+00:00,5.146188261,,,,13.04850719,,15.29220792,,,,,,3.394413287,,8.088119174,2.150647319,,2.306847971,1.476878089,
4256,2016-08-25 00:00:00+00:00,5.269517391,,,,13.06296537,,15.29220792,,,,,,,,8.121325542,,,2.331108851,1.528012361,
4257,2016-08-26 00:00:00+00:00,5.269517391,,,,13.15694354,,15.29220792,,,,,,4.119692776,,7.910772657,2.285841838,,2.224345282,1.833314044,
4258,2016-08-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4259,2016-08-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4260,2016-08-29 00:00:00+00:00,5.258305652,,,,13.19308899,,15.29220792,,,,,,,,7.820535707,2.174958215,,2.201793236,2.200277642,
4261,2016-08-30 00:00:00+00:00,5.112553043,,,,13.19308899,,15.29220792,,,,,,4.054646974,,7.910772657,2.11304859,,2.228809397,2.64093475,
4262,2016-08-31 00:00:00+00:00,5.000435652,,,,13.22923444,,15.29220792,,,,,,,,7.835575198,2.279986948,,2.306155341,3.16882091,
4263,2016-01-09 00:00:00+00:00,4.910895818,,,,13.70413682,,15.36001157,,,,,,4.977042927,,7.970135261,2.322919764,,2.299304119,3.788607203,
4264,2016-02-09 00:00:00+00:00,4.585745182,,,,13.70413682,,15.36001157,,,,,,,,7.942886936,2.335433558,,2.268968079,,
4265,2016-03-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4266,2016-04-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4267,2016-05-09 00:00:00+00:00,4.383927545,,,,13.66759246,,15.36001157,,,,,,3.912800332,,7.822994303,2.178049499,,2.329275947,4.546928106,
4268,2016-06-09 00:00:00+00:00,4.641805636,,,,13.70413682,,15.36001157,,,,,,,,8.287578256,2.321421106,,2.229175242,5.002520112,
4269,2016-07-09 00:00:00+00:00,4.496048455,,,,13.77722555,,15.36001157,,5.004493572,,,,,,7.942886936,,,2.22869429,5.198844298,
4270,2016-08-09 00:00:00+00:00,4.563321,,,,13.81376992,,15.36001157,,,,,,,,,1.730949889,,2.281501331,,
4271,2016-09-09 00:00:00+00:00,4.574533091,,,,13.74068119,,15.36001157,,,,,,,,,,,2.290916528,,
4272,2016-10-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4273,2016-11-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4274,2016-12-09 00:00:00+00:00,4.529684727,,,,13.81376992,,15.36001157,,,,,,,,8.03280641,,,2.32278814,,
4275,2016-09-13 00:00:00+00:00,4.518472636,,,,13.75529893,,15.36001157,,,,,,3.841954131,,,2.08912913,,2.289602296,,
4276,2016-09-14 00:00:00+00:00,4.473624273,,,,13.74068119,,,,,,,,3.694206434,,,2.130518535,2.209021763,2.333932373,,
4277,2016-09-15 00:00:00+00:00,4.641805636,,,,13.74068119,,,,,,,,,,,,,,,
4278,2016-09-16 00:00:00+00:00,4.877259545,,,,13.74068119,,,,,,,,,,,,,,,
4279,2016-09-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4280,2016-09-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4281,2016-09-19 00:00:00+00:00,4.93332,,,,13.70413682,,15.36001157,,,,,,3.911283057,,8.062779569,2.253617186,,2.424862543,,
4282,2016-09-20 00:00:00+00:00,4.675441909,,,,13.77722555,,15.36001157,,,,,,4.063503882,,7.934999263,,,2.329125579,,
4283,2016-09-21 00:00:00+00:00,4.720290273,,,,13.77722555,,15.81177661,,,,,,3.297047407,,7.852967461,2.029182813,,2.371503801,,
4284,2016-09-22 00:00:00+00:00,4.966956273,,,,13.77722555,,15.81177661,,,,,,2.969569215,,8.062779569,1.879266568,,2.459194908,,
4285,2016-09-23 00:00:00+00:00,5.101501364,,,,13.77722555,,15.81177661,,,,,,2.671414818,,7.493289562,1.696538375,,2.377193025,,
4286,2016-09-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4287,2016-09-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4288,2016-09-26 00:00:00+00:00,5.191198091,,,,13.77722555,,15.81177661,,,,,,2.937565474,,,1.804055254,,2.433260148,,
4289,2016-09-27 00:00:00+00:00,4.978168364,,,,13.74068119,,15.81177661,,,,,,3.231899672,,7.882940619,1.711162184,,2.488829808,,
4290,2016-09-28 00:00:00+00:00,5.561197091,,,,13.75529893,,15.81177661,,,,,,3.555338472,,7.808007724,1.715233561,,2.496871275,,
4291,2016-09-29 00:00:00+00:00,5.628469636,,,,13.75529893,,15.81177661,,,,,,3.912317958,,,,2.255480158,2.498223572,,
4292,2016-09-30 00:00:00+00:00,5.572409182,,,,13.74068119,,16.26354166,,,,,,3.520425658,,7.942886936,1.545116308,,2.475241782,,
4293,2016-01-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4294,2016-02-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
4295,2016-03-10 00:00:00+00:00,5.854831286,,,,13.45740873,,,,,,,,,,,,,,,
4296,2016-04-10 00:00:00+00:00,5.722518714,,,,13.42161775,,15.9889293,,,,,,,,,,,,,
4297,2016-05-10 00:00:00+00:00,6.042274095,,,,13.45740873,,15.9889293,,,,,,,,,,,,,
